,devi_force,config_index,file_path
135,1.700980954,340.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
136,1.733204315,350.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
137,1.747064956,360.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
138,1.918773972,370.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
139,1.761835236,380.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
140,1.497026023,390.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
141,1.667393655,400.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
142,1.76999745,410.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
143,1.799206332,420.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
144,1.664226282,430.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
145,1.783573801,440.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
146,1.799481241,450.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
147,1.460085392,460.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
148,1.647592406,470.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
149,1.92141381,480.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
150,1.642334113,490.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
151,1.614071876,500.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
152,1.689011602,510.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
153,1.594055028,520.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
154,1.88975283,530.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
155,1.736275568,540.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
156,1.864315641,550.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
157,1.578568522,560.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
158,1.738015784,570.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
159,1.716931572,580.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
160,1.67189545,590.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
161,1.772927701,600.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
162,1.836628357,610.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
163,1.726229469,620.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
164,1.743652418,630.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
165,1.809756763,640.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
166,1.612689598,650.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
167,1.885956075,660.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
168,1.685470754,670.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
169,1.742361826,680.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
170,1.77498694,690.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
171,1.582579315,700.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
172,1.762819616,710.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
173,1.703773785,720.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
174,1.807233521,730.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
175,1.653475575,740.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
176,1.59295547,750.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
177,1.619822192,760.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
178,1.500312337,770.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
179,1.615441728,780.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
180,2.091143254,790.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
181,1.711366982,800.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
182,1.835374995,810.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
183,1.783776117,820.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
184,1.873041678,830.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
185,2.078339038,840.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
186,1.726648264,850.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
187,1.774394352,860.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
188,1.834336437,870.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
189,1.792803388,880.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
190,1.582093236,890.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
191,1.598449792,900.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
192,1.708258517,910.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
193,1.910046847,920.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
194,1.7073367,930.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
195,1.99258779,940.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
196,1.807245253,950.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
197,1.496685158,960.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
198,1.628554289,970.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
199,1.632137965,980.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
200,1.705566,990.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
201,1.686505619,1000.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
203,1.633709843,10.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
205,0.925897142,30.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
206,0.709435539,40.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
207,0.816896713,50.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
208,1.532434715,60.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
209,0.855147343,70.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
210,1.082787907,80.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
212,1.531309127,100.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
213,1.567426361,110.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
214,1.158488825,120.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
215,1.644562261,130.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
216,1.314808219,140.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
217,1.557152616,150.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
218,1.535628315,160.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
219,1.574540832,170.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
220,1.757950967,180.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
221,1.791010923,190.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
222,1.750162632,200.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
223,1.700178655,210.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
224,1.764412676,220.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
225,1.814276157,230.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
226,1.763654972,240.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
227,1.680530609,250.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
228,1.849391399,260.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
229,1.75013634,270.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
230,1.996843791,280.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
231,1.868757299,290.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
232,1.679616597,300.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
233,1.61532394,310.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
234,1.717803096,320.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
235,2.05961394,330.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
236,1.601608193,340.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
237,1.758494127,350.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
238,1.666047203,360.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
239,1.527552611,370.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
240,1.56617401,380.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
241,1.822241622,390.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
242,1.21942791,400.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
243,1.539081875,410.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
244,1.426286709,420.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
245,0.882778069,430.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
246,1.80534803,440.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
247,1.702281363,450.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
248,1.816096608,460.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
249,1.565510526,470.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
250,1.484858339,480.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
251,1.693796132,490.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
252,1.132464785,500.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
253,1.837917188,510.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
254,1.537645647,520.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
255,1.641865824,530.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
256,1.822718907,540.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
257,1.464167862,550.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
258,1.734195584,560.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
259,1.80402793,570.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
260,1.655524432,580.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
261,1.536392873,590.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
262,1.79470626,600.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
263,1.950543461,610.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
264,1.744712158,620.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
265,1.762223945,630.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
266,1.883969931,640.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
267,1.50672789,650.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
268,1.399786468,660.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
269,1.612801028,670.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0001/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
